text,user,created_at,timestamp,geo
@acekingback They scored deep in injury time against Atletico Madrid. And it wasn't him who scored equalizer. He just got ET penalty for 4-1,jeromepugmire,2015-09-12 19:00:53,1442084453885,
"Thomas Vermaelen can't catch a break, man :( #AtletiFCB",TopTrevor,2015-09-12 19:00:54,1442084454446,
@iam_deeba Barcelona,Ayodeji_Ace,2015-09-12 19:00:54,1442084454421,
"El Barcelona dla CORRUPCIÓN
No son Messi-Neymar-Suárez
TODOS JUNTOS EN UNA BOLETA
#AfanoSeguro
#CualquieraMenosScioli http://t.co/JkvZd9Fw3c",NNBosch,2015-09-12 19:00:54,1442084454418,
Atletico-Barcelona maçında forma tercihleri normal değil hakem izin vermemeliydi,itherrif,2015-09-12 19:00:54,1442084454896,
Directo | Atlético - Barcelona http://t.co/ltjTTifNsn (EL PAÍS),deportesnews,2015-09-12 19:00:55,1442084455150,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/hbiiy86diU,Jaque_Lineer,2015-09-12 19:00:55,1442084455362,
"Recuerdos de Barcelona @ La Rambla,Mercado La Boqueria https://t.co/yv7H2sUFHq",GabySanchez232,2015-09-12 19:00:55,1442084455440,
Herkese pas veren kız Barcelona da oynasın 💁💁,aycan10combr,2015-09-12 19:00:55,1442084455719,
Hahahaha injured balik https://t.co/CZqRnK3wUA,luqparanoid,2015-09-12 19:00:55,1442084455701,
"#LaLigaxESPN Barcelona, desde Venezuela @espn Todos pendientes :)",PizzaPrincessB3,2015-09-12 19:00:55,1442084455835,
แฟร์มาเล่นช่วยฟิตร่างกายให้เล่นจนจบฤดูกาลทีเถอะ  เอาแบบครึ่งฤดูกาลไรเงี้ย นี่แค่3เกมเองนะมึงงงง #Barcelona,khsntham,2015-09-12 19:00:55,1442084455913,
"@FCBarcelona God knows how many mins #ThomasVermaelen has ever played for #Barcelona #FCBlive #AtletiFCB 
@Arsenal £15mil!!
#bbcfootball",DEEPKENYA,2015-09-12 19:00:56,1442084456661,
Suraz nearly was there #atletifcb,Inthiqab93,2015-09-12 19:00:56,1442084456795,
Watching Athletico play Barcelona is pretty much my favorite thing ever since I dislike both of them so much.,katially,2015-09-12 19:00:57,1442084457086,
http://t.co/sE3TKxKHnv #Follow #FollowBack #JeFollowBack,botfuneur,2015-09-12 19:00:57,1442084457157,
"Leo Messi no era suplente con el Barça desde Anoeta, en la jornada 17 | FC Barcelona Noticias http://t.co/7hlRfnj9M8 vía @FCBNOTICIAS",CarlosDomnguez1,2015-09-12 19:00:57,1442084457338,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive #PauGasol !!!l",FootbalStream,2015-09-12 19:00:57,1442084457381,
"Udah ga bisa nonton, trus tau"" baca tweet kaya gini. Adek syedih bang 😔😣😢 https://t.co/iFLm8A8wNF",helbaz_f,2015-09-12 19:00:57,1442084457480,
@BellaLi23 hast du einen link für das Spiel Atletico gegen Barca ??,Christin_VfLWob,2015-09-12 19:00:57,1442084457572,
#Deporte Directo | Atlético - Barcelona http://t.co/QhFtkiQvnD,mariademadrid,2015-09-12 19:00:57,1442084457390,
Atleti macht - wie zu erwarten war - das Zentrum mit seinem 442 extrem eng und Barca ist gezwungen breiter anzugreifen. #atletifcb,juszudemtus,2015-09-12 19:00:57,1442084457674,
Atlético Madrid vs Barcelona ⚽👌,javisotomayor3,2015-09-12 19:00:57,1442084457635,
حزني على فيرمايلن كثير الاصابات 😂💔 #AtletiFCB #Animo,tall_ahmad,2015-09-12 19:00:57,1442084457907,
"#AtletiFCB  Live Stream HD To
PC 
http://t.co/SM048vjjD9  
MOBILE 
http://t.co/LP7Oh9cJko  
#Martial  #MUFC #Benteke #FCBLive 

2",KORAWATS1,2015-09-12 19:00:58,1442084458377,
Nunca veo tv y justo cuando pongo el partito #AtletiFCB se va la señal.,JonathanSuazo10,2015-09-12 19:00:59,1442084459004,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/OZy5n1aXhe,LopeAlas,2015-09-12 19:00:58,1442084458957,
แระมาเล่นจริงๆ เปลี่ยนตัวออกก่อนหมดครึ่งแรกอีก!! #AtletiFCB #vermaelen,Somlinna,2015-09-12 19:00:59,1442084459041,
#LaLigaxEPN Ojala el Barcelona gane,tatiana_PDC,2015-09-12 19:00:59,1442084459603,
"Dominio Total de Barcelona, ya es hora de un Gol Culé para ver si hay algo en el Atlético @Bjmarcelo @ESbeINSPORTS",Waltescob2015,2015-09-12 19:00:59,1442084459972,
Viendo jugar el mejor equipo del mundo FC Barcelona #LaLigaxESPN @patronbermudez @titopuccettic,_andrescabrera1,2015-09-12 19:01:00,1442084460061,
Atletico Madrid vs. Barcelona has started at Vicente Calderon. (ESPN) http://t.co/ftK2pzcsJ3,FiremarioFTW,2015-09-12 19:01:00,1442084460319,
"#Entrevista Arepamundi en Barcelona, España http://t.co/zNTsHmXUrT #DíaMundialDeLaArepa",VenMundo,2015-09-12 19:01:00,1442084460330,
"Real Madrid é favorito ao título ?12 gols em 2 jogos, e Barcelona só 2 #dalebarça #tudopeloatleticoebarcelona Vai Corinthians",_vmab,2015-09-12 19:01:00,1442084460159,
Vamos Barcelona #laligaxespn,brandon13232910,2015-09-12 19:01:00,1442084460830,
Seven Atleti fouls so far to Barcelona's one.,English_AS,2015-09-12 19:01:00,1442084460945,
Juegan Barcelona - Atlético y Scelza tiene que comentar Juventud contra Nacional. Este se recordará como el día que el fútbol hizo justicia.,noseasmalotv,2015-09-12 19:01:00,1442084460973,
Directo | Atlético - Barcelona: Sigue el encuentro de la tercera jornada entre dos de los favoritos para ganar... http://t.co/feXhOm7nKg,jkfling,2015-09-12 19:01:01,1442084461039,
Min. 27  #AtleticoMadrid 0 – 0  #Barcelona #FutbolRPC ¡Reporta sintonía! http://t.co/n6cXEDGCAc,rpc_radio,2015-09-12 19:01:01,1442084461325,
@fcbarcelona_br  vamos barcelona a qui apoyandote vamos vamos que si podemos sigan hasi,leonelq86042599,2015-09-12 19:01:01,1442084461391,
Barcelona empatando e vcs ai falando de Real Madrid ? vai toma no seu cú,MiaSanBavara,2015-09-12 19:01:01,1442084461658,
Otro lesionado  https://t.co/SykPS3oS8h,Arrieta_9,2015-09-12 19:01:01,1442084461646,
"#LaLigaxEspn se muestra un Barcelona muy superior, lo hace falta mas efectividad #ViscaBarça",SrDareyl,2015-09-12 19:01:02,1442084462117,
ojala empaten los malditos del barsa con el atletico para estar de primero de una vez,ArturoAriza_,2015-09-12 19:01:02,1442084462335,
"Yo, lo que diga el cholo, pero igual podíamos salir de nuestro área. #atletifcb",Interbetis,2015-09-12 19:01:02,1442084462378,
Partidazo el Atlético de Madrid y Barcelona #laligaxespn,hernanllanes,2015-09-12 19:01:02,1442084462624,
Desgracia es q alguien d un partido tan consumido por la corrupción diga eso de alcaldesas elegidas democráticamente https://t.co/PPEtu2Eltd,canariacritica,2015-09-12 19:01:03,1442084463360,
vegetta saludos des de Barcelona a que hora subes karmaland,jerSUai8448,2015-09-12 19:01:04,1442084464090,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/B9m6PEhGDC,jessi_cle,2015-09-12 19:01:04,1442084464157,
"In Play:
La Liga
Atletico Madrid +.5 (.5*)
Real Sociedad UNDER 2.5 (.5*)",RedEyeBets,2015-09-12 19:01:04,1442084464218,
NOOOOOOOOOOO https://t.co/sz6TeDpZE0,AP93_,2015-09-12 19:01:05,1442084465022,
"#FCB-
        [CRÓNICA] Barça B - L'Hospitalet: Insistente pero blocado (1-3) #2bg3 #futbolcat
       … http://t.co/UU43nPHML0",JoseIg13,2015-09-12 19:01:05,1442084465028,
#DeporteVF 27' Cambio para el Barça. Entra Mathieu se va Vermaelen lesionado/ Atlético 0-0 Barcelona #LigaBBVA http://t.co/P63GAC4hg1,VersionFinal,2015-09-12 19:01:05,1442084465198,
Directo | Atlético - Barcelona - http://t.co/Qh2uNFb8AO #Noticias,1000Noticias,2015-09-12 19:01:05,1442084465407,
#new #photo at #pinterest instalikes: Metropical  #barcelona #metropolitain #pattern #menswear #mensfashion #dappe… http://t.co/EjBXLDqqhT,heroinchiq,2015-09-12 19:01:05,1442084465482,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive #PauGasol bnj",FootbalStream,2015-09-12 19:01:05,1442084465661,
So dissapointed I cant watch this Barcelona game right now,erik_ebrahimi13,2015-09-12 19:01:05,1442084465704,
#LaLigaxESPN Vamos Barcelona! Lastima Ver A Messi En El Banquillo. Saludo Desde Colombiano,DJ_SNEIIDER,2015-09-12 19:01:06,1442084466210,
Too many injuries already this season!!! #FCB,Imoleayo270,2015-09-12 19:01:06,1442084466274,
Vermaelen lo estaba haciendo bien...  #atletifcb,Patrisuxx,2015-09-12 19:01:06,1442084466301,
"#AtletiFCB  Live Stream HD To
PC 
http://t.co/SM048vjjD9  
MOBILE 
http://t.co/LP7Oh9cJko  
#Martial  #MUFC #Benteke #FCBLive 
3",KORAWATS1,2015-09-12 19:01:06,1442084466049,
"@Atleti  watch live match FC Barcelona Vs Atletico Madid&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;http://t.co/jgzwv3Qz64,",SunnyLeaon5,2015-09-12 19:01:06,1442084466518,
#laligaxespn que pereza los comentarios de Bermúdez. Ya sabemos q es hincha del #barcelona. Es muy obvio,oscarflz23,2015-09-12 19:01:06,1442084466875,
Ya es tiempo del primer gol del #Barcelona con tanto juego. #viscabarca,CamiloReyes_G,2015-09-12 19:01:06,1442084466895,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/AaU01MAbpl,LiaRivRue,2015-09-12 19:01:06,1442084466928,
POW! Football Latest: Atletico Madrid 0-0 Barcelona LIVE: Lionel Messi on the bench as the Catalan giants face Die... http://t.co/Qo4hCqjGvH,powfooty,2015-09-12 19:01:07,1442084467435,
What I'm not understanding is why Messi isn't starting against Atletico.,angrydinosaur69,2015-09-12 19:01:07,1442084467640,
"#laligaxespn viendo al mejor equipo, gracias por transmitirlo #Barcelona ❤",angiegomez15,2015-09-12 19:01:08,1442084468044,
El partido está muy reñido...!  #LaLigaxESPN #FCBLive #AtletiFCB #ViscaBarça @ESPNFutbolClub #VamosBarça,Ivanyessid17,2015-09-12 19:01:08,1442084468272,
Señores es algo mágico ver jugar al Barcelona son loejor desde que veo fútbol ⚽ #laligaxespn,RomarioIQ,2015-09-12 19:01:08,1442084468648,
30 minutos de jogo no Vicente Calderón: Atlético de Madrid 0x0 Barcelona http://t.co/ekiq4bfdxz,EQSportsNews,2015-09-12 19:01:08,1442084468864,
Rafinha ocupando solo un espacio en el terreno de juego.. #FCB,eduardoab_,2015-09-12 19:01:09,1442084469405,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/WnxyIJvTaS,alic_pa,2015-09-12 19:01:09,1442084469509,
Kit clash #atletifcb,mrpaulhank,2015-09-12 19:01:10,1442084470124,
Is it that serious?😂😭😭😭 https://t.co/GrnW4ryDTK,Jayboss_k,2015-09-12 19:01:10,1442084470252,
Empezamos de nuevo... https://t.co/kj3AkRElRS,NGuerra88,2015-09-12 19:01:10,1442084470357,
"#LigaBBVA
Atlético 0-0 Barcelona, 30'

Síguelo:
#MinutoAMinutoEDH
http://t.co/7lHFoOvmlI",EDHdeportes,2015-09-12 19:01:10,1442084470716,
"@faberjakob Wenn Du @thomasvermaelen jetzt verhunzt hast, setzt es ein Publikationsverbot! #presserat #atletifcb",ChristianEberle,2015-09-12 19:01:10,1442084470752,
#ligaxespn entre  llegada y llegada del Barcelona cada vez esta más cerca del gol,andresjuly0322,2015-09-12 19:01:10,1442084470773,
Barcelona pisses me off.,_Celeste_G_,2015-09-12 19:01:10,1442084470799,
"Propaganda da Cerpa, Carminda,  na Espanha,  no jogo  Barcelona X Atlético Madri.",Ivanovich_mcdt,2015-09-12 19:01:10,1442084470884,
@Ramlee_11 Link streaming Atletico - Barcelona http://t.co/Rs7o2nqDC2 http://t.co/HW4sYA5rVm,RidwanOconner,2015-09-12 19:01:11,1442084471387,
"#FCB 
        [CRÓNICA] Barça B - L'Hospitalet: Insistente pero blocado (1-3) #2bg3 #futbo… http://t.co/dGZE470p8F http://t.co/XpqUc3Y9fG",TaamMontoya19,2015-09-12 19:01:11,1442084471754,
#AtletiFCB Vamos Barca!,acidelical,2015-09-12 19:01:11,1442084471823,
FC Barcelona Lassa – Igualada HC: Invictes cap a la final de la Lliga Catalana! (2-1) http://t.co/92qG9Zqbzx,FCBhoquei,2015-09-12 19:01:11,1442084471932,
"Who allowed both these teams to wear red kits?
#atletifcb",EmmanuelOyelese,2015-09-12 19:01:11,1442084471988,
Soccer-Atletico looking to new boys to see off Barca http://t.co/mVWahz58gg,PortoDaily,2015-09-12 19:01:12,1442084472039,
"J'ai de la peine pour le #Verminator... Il est maudit.. 
#Barcelona",draronie10,2015-09-12 19:01:12,1442084472099,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/TNuzxCCQet,Crista_Crist,2015-09-12 19:01:12,1442084472330,
First time I've ever seen Vermaelen play for Barca and he goes off injured. Also didn't know Filipe Luis had gone back to Atletico?,Hercules_Fork,2015-09-12 19:01:12,1442084472430,
Tenner to a ton challenge - part 4: IN-PLAY. Barcelona to beat Atletico (draw no bet). 8/15. £64.26 pays £98.32. Leaves us just short! #TBL,BettingLeague_,2015-09-12 19:01:12,1442084472512,
#viendolaligaxespn Apoyando al Barcelona. Desde Ecuador!,Eduardo1415Et,2015-09-12 19:01:13,1442084473142,
As if there was #Jasmis advert in a #Barcelona vs #AtleticoMadrid  game  #Bahrain,BahrainiKids,2015-09-12 19:01:13,1442084473243,
Me da lo mismo el Barcelona esta jugando nacional lo de mas me da lo mismo!!,Elortigoza,2015-09-12 19:01:13,1442084473361,
"Go go Atletico Madrid
haha #HalaMardid just 6 goals 
how about dat barcelona 󾮠󾮠

come on Atm destroy them im so... http://t.co/75h1Isbio3",BoySaMoum,2015-09-12 19:01:13,1442084473403,
#LigaBBVA | J3 | Min 28'| #Atlético 0-0 #Barcelona | Messi en el banquillo. Una imagen curiosa y casi nunca vista. http://t.co/0eMIleAuVv,ADNDeportes_,2015-09-12 19:01:13,1442084473250,
Sympa pour différencier les maillots! #atletifcb http://t.co/cKhPwEBGQ6,JaninAudric,2015-09-12 19:01:13,1442084473262,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive #PauGasol liu",FootbalStream,2015-09-12 19:01:13,1442084473577,
"Que partido tan aburrido, el atletico se salva porque dios es grande",Nitanceloso_,2015-09-12 19:01:14,1442084474020,
Viendo el partido del barcelona :),MassiSuper,2015-09-12 19:01:14,1442084474395,
#laligaxespn algún jugador colombiano le ha marcado al Barcelona? @titopuccettic,arkano39,2015-09-12 19:01:14,1442084474434,
#laligaxespn  Saludos desde ibaque colombia   Siempre pegados a la liga viendo el mejor equipo del mundo #Barcelona,Gmoreno6720,2015-09-12 19:01:14,1442084474719,
Atletico madrid maçını düşünemiyorum bile,iremdagci1905,2015-09-12 19:01:15,1442084475909,"{u'type': u'Point', u'coordinates': [41.044076, 37.480488]}"
Otra falta mas de Gabi!! Min 30 y el arbitro sigue permitiendolo #atletifcb #fcblive,90minBlaugranas,2015-09-12 19:01:16,1442084476301,
24' | 0-0 | Ball to the crossbar by Luis Suárez after a corner kick of Barcelona. #AtletiFCB #GoAtleti,atletienglish,2015-09-12 19:01:16,1442084476337,
Vamos Barca! Vamos chicos 🔴🔵 #AtletiFCB,Petra_Zodi,2015-09-12 19:01:16,1442084476739,
@comeonlovatic ta explicado pq teu tio te deu uma camisa do Barcelona. Tu assiste a todos os jogos kkk,thayvato,2015-09-12 19:01:16,1442084476864,
Susunan Pemain Atletico vs Barcelona: Messi Cadangan http://t.co/0UbAbSnNuS #Liputan6 #UNI,UpdateNewsInfo,2015-09-12 19:01:17,1442084477011,
"#laligaxespn Deberían exigir al Barcelona, que use otro uniforme, no se diferencian muy bien los jugadores en el campo.",vhibarra,2015-09-12 19:01:17,1442084477969,
#laligaxespn viendo el partidazo del barcelona siempre por #espn,jairowest3254,2015-09-12 19:01:17,1442084477972,
"Disfrutando de una tarde de buen futbol con mi abuelo, esperemos ver a Messi. Saludos desde Perú #Barcelona #LaLigaxESPN",Caneme93,2015-09-12 19:01:18,1442084478056,
"#laligaxespn, viendo el partido del Barcelona desde Montería-Colombia",gecaaryo,2015-09-12 19:01:18,1442084478483,
"Should have scored mehn""@G14_en: Suárez hits the woodwork from point blank, after a Barcelona corner. So close!
24'""",iam_timmy,2015-09-12 19:01:18,1442084478511,
"Min. 30. Atlético de Madrid 0-0 F.C. Barcelona.
Domina el Barça",19Colchonero96,2015-09-12 19:01:18,1442084478849,
Webkenni: LIVE: Atletico Madrid - Barcelona - Webkenni http://t.co/NZJ6ZnrpFk | (LIVE: Atletico Madrid - Barcelona)  Webkenni,KENYANJOBPORTAL,2015-09-12 19:01:18,1442084478837,
Ver jogo do Barcelona com o Calçade comentando é como ver Palmeiras com Avalone ou Corinthians com o Neto...,brunofj,2015-09-12 19:01:18,1442084478895,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/1LPqjrfXzH,Leandro_Ato,2015-09-12 19:01:19,1442084479085,
"Like, my favourite footballer ever who was also the reason I became a Barcelona fan 13 years ago and I got to speak to him. Priceless!",Chaz1308,2015-09-12 19:01:19,1442084479464,
0-0 with a spirited game 31' #fcblive #athvsfcb #AtletiFCB,MesQueUnClub,2015-09-12 19:01:19,1442084479831,
un asco el Barcelona sin messi,moscosomatias97,2015-09-12 19:01:20,1442084480106,
"WHY IS MESSI NOT PLAYING?? EXCUSE ME, BUT WHERE DID 'MSN' GOOO? #AtletiFCB",aks_ramola,2015-09-12 19:01:20,1442084480029,"{u'type': u'Point', u'coordinates': [28.598969, 77.04694]}"
#laligaxspn vamos Barcelona tenemos que ganar ...slds desde Peru,Juance34241356,2015-09-12 19:01:20,1442084480260,
"#AtletiFCB  Live Stream HD To
PC 
http://t.co/SM048vjjD9  
MOBILE 
http://t.co/LP7Oh9cJko  
#Martial  #MUFC #Benteke #FCBLive 

4",KORAWATS1,2015-09-12 19:01:20,1442084480339,
#laligaxespn el Barça sin Messi un equipo más. . Saludos desde guayaquil!  Y mañana Barcelona gana el clásico del astillero,juancarlosvaras,2015-09-12 19:01:20,1442084480396,
watching FC Barcelona,medo_messi,2015-09-12 19:01:20,1442084480704,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive #PauGasol cfr",FootbalStream,2015-09-12 19:01:21,1442084481135,
"World doesn't forgot that we live in his #surfaces! We need nature's energie...
#music #techno #barcelona",main_leaf,2015-09-12 19:01:21,1442084481259,
"#SaldırGALATASARAY
Bu takımın Atletico Madrid ile oynayacağı gerçeği ...",mslm_bideci,2015-09-12 19:01:21,1442084481683,
Surely Barca should be using their away kit tonight? #colourclash #laliga #atletifcb #SSFootball,SollyM_Sports,2015-09-12 19:01:21,1442084481615,
Galatasaray'ın ayrı Barcelona'nın ayrı çıldırttığı bir zaman dilimindeyim.HIC MI GULMEYECEGIZ HIC MI HUZURLU BIR MAC IZLEYEMEYECEGIZ!!!,odamialinmis,2015-09-12 19:01:21,1442084481682,
Let's get it.  https://t.co/M0Uw3aiafB,lilhinden,2015-09-12 19:01:21,1442084481747,
Why both teams playing the same kit #atletifcb,Special_Asim,2015-09-12 19:01:21,1442084481880,
"Minut 30: Arribem a la mitja hora de joc. De moment, l'ocasió més clara ha estat el xut al travesser de Suárez (0-0) #FCBlive #AtletiFCB",FCBarcelona_cat,2015-09-12 19:01:22,1442084482114,
"media hora de juego. Siguen sin goles, aunque el Barcelona lo ha merecido más.",CanalBarca,2015-09-12 19:01:22,1442084482524,
Vermaelen pintava massa bé... Esperem que no sigui res #FCB,oriolfont8,2015-09-12 19:01:22,1442084482521,
"@FCBarcelona Live HD Atletico Madrid vs FC Barcelona
http://t.co/RN0wll2tN8 #FCBlive #AtletiFCB http://t.co/q1tsuKMVhX",sport03_com,2015-09-12 19:01:22,1442084482668,
Ta J.Martinez et tu fais jouer Torres ok le couz #atletifcb,ElPochoNinho,2015-09-12 19:01:23,1442084483092,
@jordiborras http://t.co/gKLw3VH4JQ,GMoragues,2015-09-12 19:01:23,1442084483145,
NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Follow NowFIFA16 🔥 … http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:23,1442084483250,
"Para mi el clásico es este Atlético - Barcelona, Dos equipos con corazón 👏👌",AlexGonzalezM_,2015-09-12 19:01:23,1442084483277,
"@Abner_MM Piping up after Ronaldo finally gets going, are we? Stay in your lane. Barca le Atletico ba go emetse!",Keba_MC,2015-09-12 19:01:23,1442084483401,
"LaLigaxESPN Viendo el Atlético - Barcelona, vamos barça que hoy ganamos! Saludos desde Los Teques - Venezuela",Rriopelle,2015-09-12 19:01:23,1442084483476,
"El centro del campo del #AtleticoMadrid es una broma. Aguas en Sevilla pese al 0-3, y hoy ni te digo. A ver si suena la flauta. #AtletiFCB",abeldruiz,2015-09-12 19:01:23,1442084483655,
L'atletico il savent que c dure de jouer l'barca,Jsk_Puciaga,2015-09-12 19:01:23,1442084483739,
Come on Atletico!,YungTankie,2015-09-12 19:01:23,1442084483740,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/Xwpp4o87NV,QLucrecia,2015-09-12 19:01:23,1442084483821,
FUTWraggy: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Follo… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:24,1442084484079,
thegoldencusins: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp;… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:24,1442084484496,
"Vermaelen seguirá ganando millones descanso en Barcelona, que crack.",Pancho_Sw,2015-09-12 19:01:24,1442084484953,
12Chino121: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Foll… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:24,1442084484913,
Atlético Madrid  Vs Barcelona,Alansaen,2015-09-12 19:01:25,1442084485062,
"Vamos Kelito❤❤ (@ Club Atletico River Plate in Asuncion, Asunción w/ @gumaterror) https://t.co/Hn0tyEtfyP",chicho_leon,2015-09-12 19:01:25,1442084485145,"{u'type': u'Point', u'coordinates': [-25.305407, -57.598611]}"
"Jornada 3 
#AtletiFCB | #Atleti 0 #FCBarcelona 0
El Atleti no sale de la Presión del Barca falta profundidad",Sircule2012,2015-09-12 19:01:25,1442084485285,
FORZA BARCELONA 🔵🔴,7amany_ikarus,2015-09-12 19:01:25,1442084485539,
MysticDryad: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Fol… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:25,1442084485727,
Go Go FcBarcelona!! #AtletiFCB,DickyM93,2015-09-12 19:01:25,1442084485733,
#laligapoespn vamos atletico madrid @titopuccettic @patronbermudez,vichive1,2015-09-12 19:01:25,1442084485791,
TheRetroTasmin: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; … http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:26,1442084486055,
MINUTO A MINUTO: A. de Madrid 0 - 0 Barcelona (1er. Tiempo): Redacción Si no puedes ver el Minuto a Minuto en ... http://t.co/GsXArS9ufX,VeroBillK,2015-09-12 19:01:26,1442084486133,
"#AtletiFCB  Live Stream HD To
PC 
http://t.co/SM048vjjD9  
MOBILE 
http://t.co/LP7Oh9cJko  
#Martial  #MUFC #Benteke #FCBLive 

W",KORAWATS1,2015-09-12 19:01:26,1442084486298,
StreamDean: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Foll… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:26,1442084486476,
"#AtletiFCB  Live Stream HD To
pc
http://t.co/dza3Ie4GGE
mobile
http://t.co/Zi3R3U5QZ7
#Martial  #MUFC #Benteke #FCBLive #PauGasol k_",FootbalStream,2015-09-12 19:01:26,1442084486490,
Forget torres plays for atletico,SuperFlyMK,2015-09-12 19:01:26,1442084486590,
EggiWillWin: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Fol… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:26,1442084486888,
#laligaxespn saludos desde cali colombia viendo excelente partido grande Barcelona aún si messi,wilmerjgg,2015-09-12 19:01:26,1442084486855,
Disfrutando #laligaxespn por el mejor canal #ESPN #Barca #atletifcb,wramos08,2015-09-12 19:01:27,1442084487082,
Ya ke moi ki à pas Bein pour voir Barca Athletico ?  #atletifcb,nansElFlaco,2015-09-12 19:01:27,1442084487274,
DiegoUrbano16: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; F… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:27,1442084487300,
#laligaxespn vamos barcelona que hoy se gana!! Desde venezuela apoyando al equipo full sintonia con espn2,jsportillo29_bb,2015-09-12 19:01:27,1442084487352,
"AO VIVO: Atlético de Madrid x Barcelona: Siga, em tempo real, as emoções da La Liga! http://t.co/gyv29QP4wl",futebolnacional,2015-09-12 19:01:27,1442084487567,
#laligaxespn Desde Barranquilla la bella.. Arriba Barcelona!!! Buen partido,merlynsofi,2015-09-12 19:01:27,1442084487653,
#laligaxespn viendo el partido de Barcelona con atletic saludos desde iquique chile...,Leohdezmorales,2015-09-12 19:01:28,1442084488051,
TheNightJosh: RT NowFIFA16: If Barcelona win tonight we will giveaway 10 Swegways to you guys ❤️ must Retweet &amp; Fo… http://t.co/XwKXvlT0Wd,TwitTesty,2015-09-12 19:01:28,1442084488285,
"Right, time to watch Atletico v Barca and pretend Suarez is still ours.",elldorado89,2015-09-12 19:01:28,1442084488643,
Længe leve Chromecast så streamer jeg #atletifcb på tv'et via pc'en #aegtefans,FreddyKirszner,2015-09-12 19:01:28,1442084488946,
Webkenni: LIVE: Atletico Madrid - Barcelona - Webkenni http://t.co/tX6dlmfZtx | (LIVE: Atletico Madrid -... http://t.co/aouphYxy2R,KENNIRABBISOFT,2015-09-12 19:01:29,1442084489015,
Barcelona sem o Messi fica tão zzzzzZ,EmersonMessyn,2015-09-12 19:01:29,1442084489127,
